Timestamp,Camera id,people Count,Density,Device Status,Crowd Status,Track,FPS
2025-06-12 12:50:46,Camera 0,1,0.0100,OFF,Very High (0.29),1,139.94
2025-06-12 12:50:46,Camera 0,1,0.0100,OFF,Very High (0.29),1,122.80
2025-06-12 12:50:46,Camera 0,1,0.0100,OFF,Very High (0.29),1,127.84
2025-06-12 12:50:46,Camera 0,1,0.0100,OFF,Very High (0.29),1,128.69
2025-06-12 12:50:46,Camera 0,1,0.0100,OFF,Very High (0.29),1,130.34
2025-06-12 12:50:46,Camera 0,1,0.0100,OFF,Very High (0.29),1,131.30
2025-06-12 12:50:47,Camera 0,1,0.0100,OFF,Very High (0.29),1,130.06
2025-06-12 12:50:47,Camera 0,1,0.0100,OFF,Very High (0.29),1,121.04
2025-06-12 12:50:47,Camera 0,1,0.0100,OFF,Very High (0.29),1,144.21
2025-06-12 12:50:47,Camera 0,1,0.0100,OFF,Very High (0.29),1,124.77
2025-06-12 12:50:47,Camera 0,1,0.0100,OFF,Very High (0.29),1,131.74
2025-06-12 12:50:48,Camera 0,1,0.0100,OFF,Very High (0.29),1,158.77
2025-06-12 12:50:48,Camera 0,1,0.0100,OFF,Very High (0.29),1,117.97
2025-06-12 12:50:48,Camera 0,1,0.0100,OFF,Very High (0.29),1,143.14
2025-06-12 12:50:48,Camera 0,1,0.0100,OFF,Very High (0.29),1,115.69
2025-06-12 12:50:48,Camera 0,1,0.0100,OFF,Very High (0.29),1,160.15
2025-06-12 12:50:48,Camera 0,1,0.0100,OFF,Very High (0.29),1,131.85
2025-06-12 12:50:49,Camera 0,1,0.0100,OFF,Very High (0.29),1,138.74
2025-06-12 12:50:49,Camera 0,1,0.0100,OFF,Very High (0.29),1,119.45
2025-06-12 12:50:49,Camera 0,1,0.0100,OFF,Very High (0.29),1,147.75
2025-06-12 12:50:49,Camera 0,1,0.0100,OFF,Very High (0.29),1,140.94
2025-06-12 12:50:49,Camera 0,1,0.0100,OFF,Very High (0.29),1,153.24
2025-06-12 12:50:49,Camera 0,1,0.0100,OFF,Very High (0.29),1,118.77
2025-06-12 12:50:50,Camera 0,1,0.0100,OFF,Very High (0.29),1,140.14
2025-06-12 12:50:50,Camera 0,1,0.0100,OFF,Very High (0.29),1,118.18
2025-06-12 12:50:50,Camera 0,1,0.0100,OFF,Very High (0.29),1,141.67
2025-06-12 12:50:50,Camera 0,1,0.0100,OFF,Very High (0.29),1,128.04
2025-06-12 12:50:50,Camera 0,1,0.0100,OFF,Very High (0.29),1,119.65
2025-06-12 12:50:50,Camera 0,1,0.0100,OFF,Very High (0.29),1,139.89
2025-06-12 12:50:51,Camera 0,1,0.0100,OFF,Very High (0.29),1,119.77
2025-06-12 12:50:51,Camera 0,1,0.0100,OFF,Very High (0.29),1,128.34
2025-06-12 12:50:51,Camera 0,1,0.0100,OFF,Very High (0.29),1,123.21
2025-06-12 12:50:51,Camera 0,1,0.0100,OFF,Very High (0.29),1,134.17
2025-06-12 12:50:51,Camera 0,1,0.0100,OFF,Very High (0.29),1,127.99
2025-06-12 12:50:51,Camera 0,1,0.0100,OFF,Very High (0.29),1,137.96
2025-06-12 12:50:52,Camera 0,1,0.0100,OFF,Very High (0.29),1,119.55
2025-06-12 12:50:52,Camera 0,1,0.0100,OFF,Very High (0.29),1,144.60
2025-06-12 12:50:52,Camera 0,1,0.0100,OFF,Very High (0.29),1,119.86
2025-06-12 12:50:52,Camera 0,1,0.0100,OFF,Very High (0.29),1,126.59
2025-06-12 12:50:52,Camera 0,1,0.0100,OFF,Very High (0.29),1,129.64
2025-06-12 12:50:52,Camera 0,1,0.0100,OFF,Very High (0.29),1,139.85
2025-06-12 12:50:53,Camera 0,1,0.0100,OFF,Very High (0.29),1,116.22
2025-06-12 12:50:53,Camera 0,1,0.0100,OFF,Very High (0.29),1,206.66
2025-06-12 12:50:53,Camera 0,1,0.0100,OFF,Very High (0.29),1,133.53
2025-06-12 12:50:53,Camera 0,1,0.0100,OFF,Very High (0.29),1,176.22
2025-06-12 12:50:53,Camera 0,1,0.0100,OFF,Very High (0.29),1,165.13
2025-06-12 12:50:54,Camera 0,1,0.0100,OFF,Very High (0.29),1,172.55
2025-06-12 12:50:54,Camera 0,1,0.0100,OFF,Very High (0.29),1,132.75
2025-06-12 12:50:54,Camera 0,1,0.0100,OFF,Very High (0.29),1,144.84
2025-06-12 12:50:54,Camera 0,1,0.0100,OFF,Very High (0.29),1,241.36
2025-06-12 12:50:54,Camera 0,1,0.0100,OFF,Very High (0.29),1,172.08
2025-06-12 12:50:55,Camera 0,1,0.0100,OFF,Very High (0.29),1,211.87
2025-06-12 12:50:55,Camera 0,1,0.0100,OFF,Very High (0.29),1,210.66
2025-06-12 12:50:55,Camera 0,1,0.0100,OFF,Very High (0.29),1,132.11
2025-06-12 12:50:55,Camera 0,1,0.0100,OFF,Very High (0.29),1,112.22
2025-06-12 12:50:55,Camera 0,1,0.0100,OFF,Very High (0.29),1,127.91
2025-06-12 12:50:56,Camera 0,1,0.0100,OFF,Very High (0.29),1,148.00
2025-06-12 12:50:56,Camera 0,1,0.0100,OFF,Very High (0.29),1,197.81
2025-06-12 12:50:56,Camera 0,1,0.0100,OFF,Very High (0.29),1,134.01
2025-06-12 12:50:56,Camera 0,1,0.0100,OFF,Very High (0.29),1,221.99
2025-06-12 12:50:57,Camera 0,1,0.0100,OFF,Very High (0.29),1,186.61
2025-06-12 12:50:57,Camera 0,1,0.0100,OFF,Very High (0.29),1,131.53
2025-06-12 12:50:57,Camera 0,1,0.0100,OFF,Very High (0.29),1,132.49
2025-06-12 12:50:57,Camera 0,1,0.0100,OFF,Very High (0.29),1,147.07
2025-06-12 12:50:57,Camera 0,1,0.0100,OFF,Very High (0.29),1,194.36
2025-06-12 12:50:57,Camera 0,1,0.0100,OFF,Very High (0.29),1,113.06
2025-06-12 12:50:58,Camera 0,1,0.0100,OFF,Very High (0.29),1,199.69
2025-06-12 12:50:58,Camera 0,1,0.0100,OFF,Very High (0.29),1,186.12
2025-06-12 12:50:58,Camera 0,1,0.0100,OFF,Very High (0.29),1,122.92
2025-06-12 12:50:58,Camera 0,1,0.0100,OFF,Very High (0.29),1,128.62
2025-06-12 12:50:58,Camera 0,1,0.0100,OFF,Very High (0.29),1,208.61
2025-06-12 12:50:59,Camera 0,1,0.0100,OFF,Very High (0.29),1,133.94
2025-06-12 12:50:59,Camera 0,1,0.0100,OFF,Very High (0.29),1,246.49
2025-06-12 12:50:59,Camera 0,1,0.0100,OFF,Very High (0.29),1,202.10
2025-06-12 12:50:59,Camera 0,1,0.0100,OFF,Very High (0.29),1,121.77
2025-06-12 12:51:00,Camera 0,1,0.0100,OFF,Very High (0.29),1,141.35
2025-06-12 12:51:00,Camera 0,1,0.0100,OFF,Very High (0.29),1,142.72
2025-06-12 12:51:00,Camera 0,1,0.0100,OFF,Very High (0.29),1,158.47
2025-06-12 12:51:00,Camera 0,1,0.0100,OFF,Very High (0.29),1,156.23
2025-06-12 12:51:00,Camera 0,1,0.0100,OFF,Very High (0.29),1,115.23
2025-06-12 12:51:00,Camera 0,1,0.0100,OFF,Very High (0.29),1,123.39
2025-06-12 12:51:01,Camera 0,1,0.0100,OFF,Very High (0.29),1,131.42
2025-06-12 12:51:01,Camera 0,1,0.0100,OFF,Very High (0.29),1,126.11
2025-06-12 12:51:01,Camera 0,1,0.0100,OFF,Very High (0.29),1,131.61
2025-06-12 12:51:01,Camera 0,1,0.0100,OFF,Very High (0.29),1,132.12
2025-06-12 12:51:01,Camera 0,1,0.0100,OFF,Very High (0.29),1,134.58
2025-06-12 12:51:01,Camera 0,1,0.0100,OFF,Very High (0.29),1,137.10
2025-06-12 12:51:02,Camera 0,1,0.0100,OFF,Very High (0.29),1,125.33
2025-06-12 12:51:02,Camera 0,1,0.0100,OFF,Very High (0.29),1,132.12
2025-06-12 12:51:02,Camera 0,1,0.0100,OFF,Very High (0.29),1,130.97
2025-06-12 12:51:02,Camera 0,1,0.0100,OFF,Very High (0.29),1,129.86
2025-06-12 12:51:02,Camera 0,1,0.0100,OFF,Very High (0.29),1,121.00
2025-06-12 12:51:02,Camera 0,1,0.0100,OFF,Very High (0.29),1,133.85
2025-06-12 12:51:03,Camera 0,1,0.0100,OFF,Very High (0.29),1,133.92
2025-06-12 12:51:03,Camera 0,1,0.0100,OFF,Very High (0.29),1,122.82
2025-06-12 12:51:03,Camera 0,1,0.0100,OFF,Very High (0.29),1,129.38
2025-06-12 12:51:03,Camera 0,1,0.0100,OFF,Very High (0.29),1,146.04
2025-06-12 12:51:03,Camera 0,1,0.0100,OFF,Very High (0.29),1,145.34
2025-06-12 12:51:03,Camera 0,1,0.0100,OFF,Very High (0.29),1,175.81
2025-06-12 12:51:04,Camera 0,1,0.0100,OFF,Very High (0.29),1,152.62
2025-06-12 12:51:04,Camera 0,1,0.0100,OFF,Very High (0.29),1,130.93
2025-06-12 12:51:04,Camera 0,1,0.0100,OFF,Very High (0.29),1,131.37
2025-06-12 12:51:04,Camera 0,1,0.0100,OFF,Very High (0.29),1,144.41
2025-06-12 12:51:04,Camera 0,1,0.0100,OFF,Very High (0.29),1,259.95
2025-06-12 12:51:05,Camera 0,1,0.0100,OFF,Very High (0.29),1,110.69
2025-06-12 12:51:05,Camera 0,1,0.0100,OFF,Very High (0.29),1,159.14
2025-06-12 12:51:05,Camera 0,1,0.0100,OFF,Very High (0.29),1,151.68
2025-06-12 12:51:05,Camera 0,1,0.0100,OFF,Very High (0.29),1,123.45
2025-06-12 12:51:05,Camera 0,1,0.0100,OFF,Very High (0.29),1,163.22
2025-06-12 12:51:06,Camera 0,1,0.0100,OFF,Very High (0.29),1,137.18
2025-06-12 12:51:06,Camera 0,1,0.0100,OFF,Very High (0.29),1,111.36
2025-06-12 12:51:06,Camera 0,1,0.0100,OFF,Very High (0.29),1,134.08
2025-06-12 12:51:06,Camera 0,1,0.0100,OFF,Very High (0.29),1,128.75
2025-06-12 12:51:06,Camera 0,1,0.0100,OFF,Very High (0.29),1,130.80
2025-06-12 12:51:06,Camera 0,1,0.0100,OFF,Very High (0.29),1,128.79
2025-06-12 12:51:07,Camera 0,1,0.0100,OFF,Very High (0.29),1,127.12
2025-06-12 12:51:07,Camera 0,1,0.0100,OFF,Very High (0.29),1,131.80
2025-06-12 12:51:07,Camera 0,1,0.0100,OFF,Very High (0.29),1,125.05
2025-06-12 12:51:07,Camera 0,1,0.0100,OFF,Very High (0.29),1,183.31
2025-06-12 12:51:07,Camera 0,1,0.0100,OFF,Very High (0.29),1,150.46
2025-06-12 12:51:07,Camera 0,1,0.0100,OFF,Very High (0.29),1,125.30
2025-06-12 12:51:08,Camera 0,1,0.0100,OFF,Very High (0.29),1,130.22
2025-06-12 12:51:08,Camera 0,1,0.0100,OFF,Very High (0.29),1,125.38
2025-06-12 12:51:08,Camera 0,1,0.0100,OFF,Very High (0.29),1,136.99
2025-06-12 12:51:08,Camera 0,1,0.0100,OFF,Very High (0.29),1,114.38
2025-06-12 12:51:08,Camera 0,1,0.0100,OFF,Very High (0.29),1,143.62
2025-06-12 12:51:08,Camera 0,1,0.0100,OFF,Very High (0.29),1,123.72
2025-06-12 12:51:09,Camera 0,1,0.0100,OFF,Very High (0.29),1,135.79
2025-06-12 12:51:09,Camera 0,1,0.0100,OFF,Very High (0.29),1,105.50
2025-06-12 12:51:09,Camera 0,1,0.0100,OFF,Very High (0.29),1,132.15
2025-06-12 12:51:09,Camera 0,1,0.0100,OFF,Very High (0.29),1,132.30
2025-06-12 12:51:09,Camera 0,1,0.0100,OFF,Very High (0.29),1,131.79
2025-06-12 12:51:09,Camera 0,1,0.0100,OFF,Very High (0.29),1,133.71
2025-06-12 12:51:10,Camera 0,1,0.0100,OFF,Very High (0.29),1,119.45
2025-06-12 12:51:10,Camera 0,1,0.0100,OFF,Very High (0.29),1,130.41
2025-06-12 12:51:10,Camera 0,1,0.0100,OFF,Very High (0.29),1,137.34
2025-06-12 12:51:10,Camera 0,1,0.0100,OFF,Very High (0.29),1,129.33
2025-06-12 12:51:10,Camera 0,1,0.0100,OFF,Very High (0.29),1,127.08
2025-06-12 12:51:10,Camera 0,1,0.0100,OFF,Very High (0.29),1,149.77
2025-06-12 12:51:11,Camera 0,1,0.0100,OFF,Very High (0.29),1,111.29
2025-06-12 12:51:11,Camera 0,1,0.0100,OFF,Very High (0.29),1,125.68
2025-06-12 12:51:11,Camera 0,1,0.0100,OFF,Very High (0.29),1,154.38
2025-06-12 12:51:11,Camera 0,1,0.0100,OFF,Very High (0.29),1,137.20
2025-06-12 12:51:11,Camera 0,1,0.0100,OFF,Very High (0.29),1,136.50
2025-06-12 12:51:11,Camera 0,1,0.0100,OFF,Very High (0.29),1,122.62
2025-06-12 12:51:12,Camera 0,1,0.0100,OFF,Very High (0.29),1,157.48
2025-06-12 12:51:12,Camera 0,1,0.0100,OFF,Very High (0.29),1,178.50
2025-06-12 12:51:12,Camera 0,1,0.0100,OFF,Very High (0.29),1,125.13
2025-06-12 16:16:42,Camera 0,1,0.0100,OFF,Very High (0.33),1,3294.64
2025-06-12 16:16:43,Camera 0,1,0.0100,OFF,Very High (0.29),1,366.99
2025-06-12 16:16:43,Camera 0,1,0.0100,OFF,Very High (0.29),1,113.35
2025-06-12 16:16:43,Camera 0,1,0.0100,OFF,Very High (0.29),1,135.68
2025-06-12 16:16:43,Camera 0,1,0.0100,OFF,Very High (0.29),1,129.18
2025-06-12 16:16:43,Camera 0,1,0.0100,OFF,Very High (0.29),1,123.22
2025-06-12 16:16:43,Camera 0,1,0.0100,OFF,Very High (0.29),1,128.35
2025-06-12 16:16:44,Camera 0,1,0.0100,OFF,Very High (0.29),1,142.16
2025-06-12 16:16:44,Camera 0,1,0.0100,OFF,Very High (0.29),1,162.61
2025-06-12 16:16:44,Camera 0,1,0.0100,OFF,Very High (0.29),1,115.72
2025-06-12 16:16:44,Camera 0,1,0.0100,OFF,Very High (0.29),1,134.30
2025-06-12 16:16:44,Camera 0,1,0.0100,OFF,Very High (0.29),1,121.05
2025-06-12 16:16:45,Camera 0,1,0.0100,OFF,Very High (0.29),1,158.73
2025-06-12 16:16:45,Camera 0,1,0.0100,OFF,Very High (0.29),1,143.72
2025-06-12 16:16:45,Camera 0,1,0.0100,OFF,Very High (0.29),1,165.87
2025-06-12 16:16:45,Camera 0,1,0.0100,OFF,Very High (0.29),1,149.00
2025-06-12 16:16:45,Camera 0,1,0.0100,OFF,Very High (0.29),1,117.00
2025-06-12 16:16:45,Camera 0,1,0.0100,OFF,Very High (0.29),1,172.37
2025-06-12 16:16:46,Camera 0,1,0.0100,OFF,Very High (0.29),1,208.40
2025-06-12 16:16:46,Camera 0,1,0.0100,OFF,Very High (0.29),1,235.51
2025-06-12 16:16:46,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",227.22
2025-06-12 16:16:46,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",189.64
2025-06-12 16:16:47,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",200.90
2025-06-12 16:16:47,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",187.48
2025-06-12 16:16:47,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",163.43
2025-06-12 16:16:47,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",160.81
2025-06-12 16:16:48,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",216.65
2025-06-12 16:16:48,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",184.04
2025-06-12 16:16:48,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",228.27
2025-06-12 16:16:48,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",206.62
2025-06-12 16:16:48,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",146.53
2025-06-12 16:16:49,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",247.11
2025-06-12 16:16:49,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",155.03
2025-06-12 16:16:49,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",152.71
2025-06-12 16:16:49,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",205.91
2025-06-12 16:16:50,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",231.45
2025-06-12 16:16:50,Camera 0,2,0.0200,OFF,Very High (0.29),"1,6",227.86
2025-06-12 16:23:57,Camera 0,0,0.0000,OFF,High (0.29),None,1874.04
2025-06-12 16:23:58,Camera 0,0,0.0000,OFF,Medium (0.27),None,251.66
2025-06-12 16:23:58,Camera 0,0,0.0000,OFF,Medium (0.27),None,161.90
2025-06-12 16:23:58,Camera 0,1,0.0100,OFF,Medium (0.27),1,127.63
2025-06-12 16:23:58,Camera 0,1,0.0100,OFF,Medium (0.27),1,131.82
2025-06-12 16:23:58,Camera 0,1,0.0100,OFF,Medium (0.27),1,153.56
2025-06-12 16:23:58,Camera 0,1,0.0100,OFF,Medium (0.27),1,139.83
2025-06-12 16:23:59,Camera 0,1,0.0100,OFF,Medium (0.27),1,121.93
2025-06-12 16:23:59,Camera 0,1,0.0100,OFF,Medium (0.27),1,129.22
2025-06-12 16:23:59,Camera 0,1,0.0100,OFF,Medium (0.27),1,128.64
2025-06-12 16:23:59,Camera 0,1,0.0100,OFF,Medium (0.27),1,130.78
2025-06-12 16:23:59,Camera 0,1,0.0100,OFF,Medium (0.27),1,133.92
2025-06-12 16:23:59,Camera 0,1,0.0100,OFF,Medium (0.27),1,70.24
2025-06-12 16:23:59,Camera 0,1,0.0100,OFF,Medium (0.27),1,60.44
2025-06-12 16:24:00,Camera 0,1,0.0100,OFF,Medium (0.27),1,62.36
2025-06-12 16:24:00,Camera 0,1,0.0100,OFF,Medium (0.27),1,120.19
2025-06-12 16:24:00,Camera 0,1,0.0100,OFF,Medium (0.27),1,75.05
2025-06-12 16:24:00,Camera 0,1,0.0100,OFF,Medium (0.27),1,59.57
2025-06-12 16:24:00,Camera 0,1,0.0100,OFF,Medium (0.27),1,114.23
2025-06-12 16:24:00,Camera 0,1,0.0100,OFF,Medium (0.27),1,71.95
2025-06-12 16:24:00,Camera 0,1,0.0100,OFF,Medium (0.27),1,71.24
2025-06-12 16:24:00,Camera 0,1,0.0100,OFF,Medium (0.27),1,63.22
2025-06-12 16:24:00,Camera 0,1,0.0100,OFF,Medium (0.27),1,60.76
2025-06-12 16:24:01,Camera 0,1,0.0100,OFF,Medium (0.27),1,141.65
2025-06-12 16:24:01,Camera 0,1,0.0100,OFF,Medium (0.27),1,88.18
2025-06-12 16:24:01,Camera 0,1,0.0100,OFF,Medium (0.27),1,62.54
2025-06-12 16:24:01,Camera 0,1,0.0100,OFF,Medium (0.27),1,110.58
2025-06-12 16:24:01,Camera 0,1,0.0100,OFF,Medium (0.27),1,138.57
2025-06-12 16:24:01,Camera 0,1,0.0100,OFF,Medium (0.27),1,141.63
2025-06-12 16:24:02,Camera 0,1,0.0100,OFF,Medium (0.27),1,109.97
2025-06-12 16:24:02,Camera 0,1,0.0100,OFF,Medium (0.27),1,130.68
2025-06-12 16:24:02,Camera 0,1,0.0100,OFF,Medium (0.27),1,124.92
2025-06-12 16:24:02,Camera 0,1,0.0100,OFF,Medium (0.27),1,46.99
2025-06-12 16:24:02,Camera 0,1,0.0100,OFF,Medium (0.27),1,56.58
2025-06-12 16:24:02,Camera 0,1,0.0100,OFF,Medium (0.27),1,74.70
2025-06-12 16:24:02,Camera 0,1,0.0100,OFF,Medium (0.27),1,112.95
2025-06-12 16:24:02,Camera 0,1,0.0100,OFF,Medium (0.27),1,142.48
2025-06-12 16:24:03,Camera 0,1,0.0100,OFF,Medium (0.27),1,122.84
2025-06-12 16:24:03,Camera 0,1,0.0100,OFF,Medium (0.27),1,124.13
2025-06-12 16:24:03,Camera 0,1,0.0100,OFF,Medium (0.27),1,137.74
2025-06-12 16:24:03,Camera 0,1,0.0100,OFF,Medium (0.27),1,130.77
2025-06-12 16:24:03,Camera 0,1,0.0100,OFF,Medium (0.27),1,73.60
2025-06-12 16:24:03,Camera 0,1,0.0100,OFF,Medium (0.27),1,120.42
2025-06-12 16:24:04,Camera 0,1,0.0100,OFF,Medium (0.27),1,78.92
2025-06-12 16:24:04,Camera 0,1,0.0100,OFF,Medium (0.27),1,66.15
2025-06-12 16:24:04,Camera 0,1,0.0100,OFF,Medium (0.27),1,47.79
2025-06-12 16:24:04,Camera 0,1,0.0100,OFF,Medium (0.27),1,63.44
2025-06-12 16:24:04,Camera 0,1,0.0100,OFF,Medium (0.27),1,60.73
2025-06-12 16:24:04,Camera 0,1,0.0100,OFF,Medium (0.27),1,68.34
2025-06-12 16:24:04,Camera 0,1,0.0100,OFF,Medium (0.27),1,59.51
2025-06-12 16:24:04,Camera 0,1,0.0100,OFF,Medium (0.27),1,75.69
2025-06-12 16:24:04,Camera 0,1,0.0100,OFF,Medium (0.27),1,63.41
2025-06-12 16:24:05,Camera 0,1,0.0100,OFF,Medium (0.27),1,180.49
2025-06-12 16:24:05,Camera 0,1,0.0100,OFF,Medium (0.27),1,99.00
2025-06-12 16:24:05,Camera 0,1,0.0100,OFF,Medium (0.27),1,166.28
2025-06-12 16:24:05,Camera 0,1,0.0100,OFF,Medium (0.27),1,62.33
2025-06-12 16:24:05,Camera 0,1,0.0100,OFF,Medium (0.27),1,82.42
2025-06-12 16:24:05,Camera 0,1,0.0100,OFF,Medium (0.27),1,120.30
2025-06-12 16:24:05,Camera 0,1,0.0100,OFF,Medium (0.27),1,135.85
2025-06-12 16:24:06,Camera 0,1,0.0100,OFF,Medium (0.27),1,49.81
2025-06-12 16:24:06,Camera 0,1,0.0100,OFF,Medium (0.27),1,60.60
2025-06-12 16:24:06,Camera 0,1,0.0100,OFF,Medium (0.27),1,62.30
2025-06-12 16:24:06,Camera 0,1,0.0100,OFF,Medium (0.27),1,69.89
2025-06-12 16:24:06,Camera 0,1,0.0100,OFF,Medium (0.27),1,126.84
2025-06-12 16:24:06,Camera 0,1,0.0100,OFF,Medium (0.27),1,61.02
2025-06-12 16:24:06,Camera 0,1,0.0100,OFF,Medium (0.27),1,134.40
2025-06-12 16:24:06,Camera 0,1,0.0100,OFF,Medium (0.27),1,138.33
2025-06-12 16:24:07,Camera 0,1,0.0100,OFF,Medium (0.27),1,151.10
2025-06-12 16:24:07,Camera 0,1,0.0100,OFF,Medium (0.27),1,114.52
2025-06-12 16:24:07,Camera 0,1,0.0100,OFF,Medium (0.27),1,132.29
2025-06-12 16:24:07,Camera 0,1,0.0100,OFF,Medium (0.27),1,150.02
2025-06-12 16:24:07,Camera 0,1,0.0100,OFF,Medium (0.27),1,106.32
2025-06-12 16:24:07,Camera 0,1,0.0100,OFF,Medium (0.27),1,139.69
2025-06-12 16:24:08,Camera 0,1,0.0100,OFF,Medium (0.27),1,119.14
2025-06-12 16:24:08,Camera 0,1,0.0100,OFF,Medium (0.27),1,130.42
2025-06-12 16:24:08,Camera 0,1,0.0100,OFF,Medium (0.27),1,139.59
2025-06-12 16:24:08,Camera 0,1,0.0100,OFF,Medium (0.27),1,136.80
2025-06-12 16:24:08,Camera 0,1,0.0100,OFF,Medium (0.27),1,136.84
2025-06-12 16:24:08,Camera 0,1,0.0100,OFF,Medium (0.27),1,126.85
2025-06-12 16:24:09,Camera 0,1,0.0100,OFF,Medium (0.27),1,120.61
2025-06-12 16:24:09,Camera 0,1,0.0100,OFF,Medium (0.27),1,122.41
2025-06-12 16:24:09,Camera 0,1,0.0100,OFF,Medium (0.27),1,134.22
2025-06-12 16:24:09,Camera 0,1,0.0100,OFF,Medium (0.27),1,140.88
2025-06-12 16:24:09,Camera 0,1,0.0100,OFF,Medium (0.27),1,116.77
2025-06-12 16:24:09,Camera 0,1,0.0100,OFF,Medium (0.27),1,122.57
2025-06-12 16:24:10,Camera 0,1,0.0100,OFF,Medium (0.27),1,75.58
2025-06-12 16:24:10,Camera 0,1,0.0100,OFF,Medium (0.27),1,55.24
2025-06-12 16:24:10,Camera 0,1,0.0100,OFF,Medium (0.27),1,130.70
2025-06-12 16:24:10,Camera 0,1,0.0100,OFF,Medium (0.27),1,123.01
2025-06-12 16:24:10,Camera 0,1,0.0100,OFF,Medium (0.27),1,137.10
2025-06-12 16:24:10,Camera 0,1,0.0100,OFF,Medium (0.27),1,124.44
2025-06-12 16:24:10,Camera 0,1,0.0100,OFF,Medium (0.27),1,134.99
2025-06-12 16:24:11,Camera 0,1,0.0100,OFF,Medium (0.27),1,120.72
2025-06-12 16:24:11,Camera 0,1,0.0100,OFF,Medium (0.27),1,140.42
2025-06-12 16:24:11,Camera 0,1,0.0100,OFF,Medium (0.27),1,132.41
2025-06-12 16:24:11,Camera 0,1,0.0100,OFF,Medium (0.27),1,137.34
2025-06-12 16:24:11,Camera 0,1,0.0100,OFF,Medium (0.27),1,117.48
2025-06-12 16:24:11,Camera 0,1,0.0100,OFF,Medium (0.27),1,130.63
2025-06-12 16:24:12,Camera 0,1,0.0100,OFF,Medium (0.27),1,127.87
2025-06-12 16:24:12,Camera 0,1,0.0100,OFF,Medium (0.27),1,138.83
2025-06-12 16:24:12,Camera 0,1,0.0100,OFF,Medium (0.27),1,117.26
2025-06-12 16:24:12,Camera 0,1,0.0100,OFF,Medium (0.27),1,141.11
2025-06-12 16:24:12,Camera 0,1,0.0100,OFF,Medium (0.27),1,110.62
2025-06-12 16:24:13,Camera 0,1,0.0100,OFF,Medium (0.27),1,335.18
2025-06-12 16:24:13,Camera 0,1,0.0100,OFF,Medium (0.27),1,134.87
2025-06-12 16:24:13,Camera 0,1,0.0100,OFF,Medium (0.27),1,205.84
2025-06-12 16:24:13,Camera 0,1,0.0100,OFF,Medium (0.27),1,122.32
2025-06-12 16:24:13,Camera 0,1,0.0100,OFF,Medium (0.27),1,73.06
2025-06-12 16:24:14,Camera 0,1,0.0100,OFF,Medium (0.27),1,111.28
2025-06-12 16:24:14,Camera 0,1,0.0100,OFF,Medium (0.27),1,156.01
2025-06-12 16:24:14,Camera 0,2,0.0200,OFF,Medium (0.27),"1,5",106.50
2025-06-12 16:24:14,Camera 0,2,0.0200,OFF,Medium (0.27),"1,5",76.01
2025-06-12 16:24:14,Camera 0,2,0.0200,OFF,Medium (0.27),"1,5",61.89
2025-06-12 16:24:14,Camera 0,2,0.0200,OFF,Medium (0.27),"1,5",122.59
2025-06-12 16:24:14,Camera 0,2,0.0200,OFF,Medium (0.27),"1,5",119.71
2025-06-12 16:24:15,Camera 0,2,0.0200,OFF,Medium (0.27),"1,5",131.45
2025-06-12 16:24:15,Camera 0,2,0.0200,OFF,Medium (0.27),"1,5",182.24
2025-06-12 16:24:15,Camera 0,2,0.0200,OFF,Medium (0.27),"1,5",248.01
2025-06-12 16:24:15,Camera 0,2,0.0200,OFF,Medium (0.27),"1,5",177.46
2025-06-12 16:24:16,Camera 0,2,0.0200,OFF,Medium (0.27),"1,5",224.19
2025-06-12 16:24:16,Camera 0,3,0.0300,OFF,Medium (0.27),"1,5,6",188.00
2025-06-12 16:24:16,Camera 0,3,0.0300,OFF,Medium (0.27),"1,5,6",121.12
2025-06-12 16:24:16,Camera 0,3,0.0300,OFF,Medium (0.27),"1,5,6",178.72
2025-06-12 16:24:16,Camera 0,3,0.0300,OFF,Medium (0.27),"1,5,6",99.60
2025-06-12 16:24:16,Camera 0,3,0.0300,OFF,Medium (0.27),"1,5,6",166.31
2025-06-12 16:24:17,Camera 0,3,0.0300,OFF,Medium (0.27),"1,5,6",140.81
2025-06-12 16:24:17,Camera 0,3,0.0300,OFF,Medium (0.27),"1,5,6",123.15
2025-06-12 16:24:17,Camera 0,3,0.0300,OFF,Medium (0.27),"1,5,6",159.16
2025-06-12 16:24:17,Camera 0,3,0.0300,OFF,Medium (0.27),"1,5,6",223.33
